Model,Size,Repeat,Accuracy,Time,LogSize
Logistic,32,100,0.2650722471350274,0.22999999998137355,1.505149978319906
Logistic TAN,32,100,0.2306925759840558,0.6099999999860302,1.505149978319906
NB,40,1,0.6920777279521674,0.2899999999208376,1.6020599913279623
TAN,40,1,0.5839561534628799,0.9799999999813735,1.6020599913279623
Logistic,40,1,0.3716990533134031,0.21999999997206032,1.6020599913279623
Logistic TAN,40,1,0.3662182361733931,0.6199999999953434,1.6020599913279623
NB,40,2,0.6925759840558047,0.2899999999208376,1.6020599913279623
TAN,40,2,0.5660189337319382,0.9399999999441206,1.6020599913279623
Logistic,40,2,0.3936223218734429,0.2099999999627471,1.6020599913279623
Logistic TAN,40,2,0.40009965122072744,0.6600000000325963,1.6020599913279623
NB,40,3,0.6990533134030892,0.30000000004656613,1.6020599913279623
TAN,40,3,0.624813153961136,0.9100000000325963,1.6020599913279623
Logistic,40,3,0.42501245640259094,0.21999999997206032,1.6020599913279623
Logistic TAN,40,3,0.4105630293971101,0.6400000000139698,1.6020599913279623
NB,40,4,0.6995515695067265,0.2899999999208376,1.6020599913279623
TAN,40,4,0.6168410563029397,1.0299999999115244,1.6020599913279623
Logistic,40,4,0.4414549078226208,0.23000000009778887,1.6020599913279623
Logistic TAN,40,4,0.3731938216243149,0.6400000000139698,1.6020599913279623
NB,40,5,0.6970602889885401,0.30000000004656613,1.6020599913279623
TAN,40,5,0.6068759342301944,0.9799999999813735,1.6020599913279623
Logistic,40,5,0.356751370204285,0.21999999997206032,1.6020599913279623
Logistic TAN,40,5,0.36073741903338313,0.6199999999953434,1.6020599913279623
NB,40,6,0.7174887892376681,0.2900000000372529,1.6020599913279623
TAN,40,6,0.5974090682610862,0.940000000060536,1.6020599913279623
Logistic,40,6,0.3966118584952666,0.21999999997206032,1.6020599913279623
Logistic TAN,40,6,0.39511709018435476,0.6400000000139698,1.6020599913279623
NB,40,7,0.706028898854011,0.30000000004656613,1.6020599913279623
TAN,40,7,0.5809666168410563,1.0300000000279397,1.6020599913279623
Logistic,40,7,0.3597409068261086,0.21999999997206032,1.6020599913279623
Logistic TAN,40,7,0.3816641753861485,0.6400000000139698,1.6020599913279623
NB,40,8,0.682112605879422,0.2899999999208376,1.6020599913279623
TAN,40,8,0.6332835077229696,0.8999999999068677,1.6020599913279623
Logistic,40,8,0.3373193821624315,0.22000000008847564,1.6020599913279623
Logistic TAN,40,8,0.36422521175884404,0.6400000000139698,1.6020599913279623
NB,40,9,0.6970602889885401,0.30000000004656613,1.6020599913279623
TAN,40,9,0.5939212755356253,1.0200000000186265,1.6020599913279623
Logistic,40,9,0.38216243148978574,0.22000000008847564,1.6020599913279623
Logistic TAN,40,9,0.3721973094170404,0.6400000000139698,1.6020599913279623
NB,40,10,0.700548081714001,0.30000000004656613,1.6020599913279623
TAN,40,10,0.6063776781265571,0.9500000000698492,1.6020599913279623
Logistic,40,10,0.39461883408071746,0.21999999997206032,1.6020599913279623
Logistic TAN,40,10,0.37070254110612855,0.6300000000046566,1.6020599913279623
NB,40,11,0.7458893871449925,0.30000000004656613,1.6020599913279623
TAN,40,11,0.630293971101146,1,1.6020599913279623
Logistic,40,11,0.3841554559043348,0.21999999997206032,1.6020599913279623
Logistic TAN,40,11,0.39162929745889385,0.6400000000139698,1.6020599913279623
NB,40,12,0.7020428500249128,0.2800000000279397,1.6020599913279623
TAN,40,12,0.6218236173393124,0.9699999999720603,1.6020599913279623
Logistic,40,12,0.37717987045341306,0.23999999999068677,1.6020599913279623
Logistic TAN,40,12,0.3846537120079721,0.6399999998975545,1.6020599913279623
NB,40,13,0.7050323866467364,0.2800000000279397,1.6020599913279623
TAN,40,13,0.6188340807174888,0.9699999999720603,1.6020599913279623
Logistic,40,13,0.3896362730443448,0.27000000001862645,1.6020599913279623
Logistic TAN,40,13,0.3452914798206278,0.6700000000419095,1.6020599913279623
NB,40,14,0.706028898854011,0.31000000005587935,1.6020599913279623
TAN,40,14,0.5819631290483308,1,1.6020599913279623
Logistic,40,14,0.35226706527154955,0.25,1.6020599913279623
Logistic TAN,40,14,0.42800199302441455,0.6700000000419095,1.6020599913279623
NB,40,15,0.6955655206776283,0.30000000004656613,1.6020599913279623
TAN,40,15,0.6203288490284006,0.9799999999813735,1.6020599913279623
Logistic,40,15,0.2715495764823119,0.23999999999068677,1.6020599913279623
Logistic TAN,40,15,0.29197807673143994,0.6199999999953434,1.6020599913279623
NB,40,16,0.715495764823119,0.30000000004656613,1.6020599913279623
TAN,40,16,0.6467364225211759,0.940000000060536,1.6020599913279623
Logistic,40,16,0.38365719980069757,0.21999999997206032,1.6020599913279623
Logistic TAN,40,16,0.4299950174389636,0.6400000000139698,1.6020599913279623
NB,40,17,0.6806178375685102,0.2800000000279397,1.6020599913279623
TAN,40,17,0.6068759342301944,0.8599999999860302,1.6020599913279623
Logistic,40,17,0.44245142002989535,0.22000000008847564,1.6020599913279623
Logistic TAN,40,17,0.4240159441953164,0.6300000000046566,1.6020599913279623
NB,40,18,0.6885899352267065,0.30000000004656613,1.6020599913279623
TAN,40,18,0.6342800199302442,0.8900000000139698,1.6020599913279623
Logistic,40,18,0.3796711509715994,0.21999999997206032,1.6020599913279623
Logistic TAN,40,18,0.3936223218734429,0.6199999999953434,1.6020599913279623
NB,40,19,0.6811160936721475,0.30000000004656613,1.6020599913279623
TAN,40,19,0.5625311410064773,1.0300000000279397,1.6020599913279623
Logistic,40,19,0.3906327852516193,0.2099999999627471,1.6020599913279623
Logistic TAN,40,19,0.3906327852516193,0.6199999999953434,1.6020599913279623
NB,40,20,0.7179870453413054,0.2800000000279397,1.6020599913279623
TAN,40,20,0.5685102142501246,0.940000000060536,1.6020599913279623
Logistic,40,20,0.3517688091679123,0.21999999997206032,1.6020599913279623
Logistic TAN,40,20,0.34329845540607873,0.6400000000139698,1.6020599913279623
NB,40,21,0.6910812157448929,0.27999999991152436,1.6020599913279623
TAN,40,21,0.6532137518684604,0.9900000001071021,1.6020599913279623
Logistic,40,21,0.42501245640259094,0.2099999999627471,1.6020599913279623
Logistic TAN,40,21,0.3796711509715994,0.6300000000046566,1.6020599913279623
NB,40,22,0.6596910812157449,0.2800000000279397,1.6020599913279623
TAN,40,22,0.580468360737419,0.9200000000419095,1.6020599913279623
Logistic,40,22,0.3756851021425012,0.21999999997206032,1.6020599913279623
Logistic TAN,40,22,0.3761833582461385,0.6600000000325963,1.6020599913279623
NB,40,23,0.615346287992028,0.2999999999301508,1.6020599913279623
TAN,40,23,0.5719980069755854,1.0800000000745058,1.6020599913279623
Logistic,40,23,0.34379671150971597,0.23999999999068677,1.6020599913279623
Logistic TAN,40,23,0.40508221225710017,0.6400000000139698,1.6020599913279623
NB,40,24,0.6781265570503239,0.30000000004656613,1.6020599913279623
TAN,40,24,0.6028898854010961,0.9500000000698492,1.6020599913279623
Logistic,40,24,0.3323368211260588,0.23999999999068677,1.6020599913279623
Logistic TAN,40,24,0.3572496263079223,0.6199999999953434,1.6020599913279623
NB,40,25,0.7149975087194819,0.2999999999301508,1.6020599913279623
TAN,40,25,0.6507224713502741,0.9899999999906868,1.6020599913279623
Logistic,40,25,0.35276532137518685,0.22000000008847564,1.6020599913279623
Logistic TAN,40,25,0.3721973094170404,0.6400000000139698,1.6020599913279623
NB,40,26,0.6900847035376183,0.30000000004656613,1.6020599913279623
TAN,40,26,0.5161933233682112,1.0300000000279397,1.6020599913279623
Logistic,40,26,0.3418036870951669,0.21999999997206032,1.6020599913279623
Logistic TAN,40,26,0.3776781265570503,0.6600000000325963,1.6020599913279623
NB,40,27,0.6811160936721475,0.27999999991152436,1.6020599913279623
TAN,40,27,0.635774788241156,0.9499999999534339,1.6020599913279623
Logistic,40,27,0.38216243148978574,0.21999999997206032,1.6020599913279623
Logistic TAN,40,27,0.38714499252615847,0.6399999998975545,1.6020599913279623
NB,40,28,0.7194818136522172,0.2900000000372529,1.6020599913279623
TAN,40,28,0.6372695565520677,0.9300000000512227,1.6020599913279623
Logistic,40,28,0.3906327852516193,0.21999999997206032,1.6020599913279623
Logistic TAN,40,28,0.36223218734429496,0.6400000000139698,1.6020599913279623
NB,40,29,0.6591928251121076,0.30000000004656613,1.6020599913279623
TAN,40,29,0.5909317389138017,0.9500000000698492,1.6020599913279623
Logistic,40,29,0.3388141504733433,0.21999999997206032,1.6020599913279623
Logistic TAN,40,29,0.3398106626806178,0.6600000000325963,1.6020599913279623
NB,40,30,0.7130044843049327,0.30000000004656613,1.6020599913279623
TAN,40,30,0.6053811659192825,0.940000000060536,1.6020599913279623
Logistic,40,30,0.38016940707523666,0.22999999998137355,1.6020599913279623
Logistic TAN,40,30,0.3682112605879422,0.6700000000419095,1.6020599913279623
NB,40,31,0.6806178375685102,0.30000000004656613,1.6020599913279623
TAN,40,31,0.5794718485301444,1.0100000000093132,1.6020599913279623
Logistic,40,31,0.40358744394618834,0.23999999999068677,1.6020599913279623
Logistic TAN,40,31,0.4240159441953164,0.6400000000139698,1.6020599913279623
NB,40,32,0.6841056302939711,0.30000000004656613,1.6020599913279623
TAN,40,32,0.6163428001993024,0.9399999999441206,1.6020599913279623
Logistic,40,32,0.3831589436970603,0.25,1.6020599913279623
Logistic TAN,40,32,0.3931240657698057,0.6399999998975545,1.6020599913279623
NB,40,33,0.6123567513702043,0.30000000004656613,1.6020599913279623
TAN,40,33,0.5122072745391131,0.9699999999720603,1.6020599913279623
Logistic,40,33,0.3403089187842551,0.23999999999068677,1.6020599913279623
Logistic TAN,40,33,0.3906327852516193,0.6800000000512227,1.6020599913279623
NB,40,34,0.700548081714001,0.30000000004656613,1.6020599913279623
TAN,40,34,0.6243148978574987,1.0300000000279397,1.6020599913279623
Logistic,40,34,0.3906327852516193,0.2099999999627471,1.6020599913279623
Logistic TAN,40,34,0.4319880418535127,0.6400000000139698,1.6020599913279623
NB,40,35,0.6870951669157948,0.2800000000279397,1.6020599913279623
TAN,40,35,0.6502242152466368,0.9499999999534339,1.6020599913279623
Logistic,40,35,0.3537618335824614,0.22000000008847564,1.6020599913279623
Logistic TAN,40,35,0.35924265072247136,0.6199999999953434,1.6020599913279623
NB,40,36,0.695067264573991,0.2999999999301508,1.6020599913279623
TAN,40,36,0.5874439461883408,0.9900000001071021,1.6020599913279623
Logistic,40,36,0.3238664673642252,0.2600000000093132,1.6020599913279623
Logistic TAN,40,36,0.3547583457897359,0.690000000060536,1.6020599913279623
NB,40,37,0.7130044843049327,0.30000000004656613,1.6020599913279623
TAN,40,37,0.6183358246138515,1,1.6020599913279623
Logistic,40,37,0.3746885899352267,0.22999999998137355,1.6020599913279623
Logistic TAN,40,37,0.3811659192825112,0.6400000000139698,1.6020599913279623
NB,40,38,0.7144992526158446,0.2999999999301508,1.6020599913279623
TAN,40,38,0.5809666168410563,1.0800000000745058,1.6020599913279623
Logistic,40,38,0.3682112605879422,0.21999999997206032,1.6020599913279623
Logistic TAN,40,38,0.34728450423517687,0.6199999999953434,1.6020599913279623
NB,40,39,0.6392625809666168,0.2800000000279397,1.6020599913279623
TAN,40,39,0.5630293971101146,1.0100000000093132,1.6020599913279623
Logistic,40,39,0.3388141504733433,0.21999999997206032,1.6020599913279623
Logistic TAN,40,39,0.3353263577478824,0.6400000000139698,1.6020599913279623
NB,40,40,0.7274539113104136,0.2999999999301508,1.6020599913279623
TAN,40,40,0.6258096661684106,0.8599999999860302,1.6020599913279623
Logistic,40,40,0.3457897359242651,0.22999999998137355,1.6020599913279623
Logistic TAN,40,40,0.3577478824115595,0.6400000000139698,1.6020599913279623
NB,40,41,0.6870951669157948,0.30000000004656613,1.6020599913279623
TAN,40,41,0.6253114100647733,0.9799999999813735,1.6020599913279623
Logistic,40,41,0.445440956651719,0.21999999997206032,1.6020599913279623
Logistic TAN,40,41,0.4294967613353264,0.6199999999953434,1.6020599913279623
NB,40,42,0.6970602889885401,0.2999999999301508,1.6020599913279623
TAN,40,42,0.5630293971101146,0.8999999999068677,1.6020599913279623
Logistic,40,42,0.38016940707523666,0.22000000008847564,1.6020599913279623
Logistic TAN,40,42,0.3936223218734429,0.6400000000139698,1.6020599913279623
NB,40,43,0.6786248131539612,0.2999999999301508,1.6020599913279623
TAN,40,43,0.6003986048829099,1.0200000000186265,1.6020599913279623
Logistic,40,43,0.3861484803188839,0.22000000008847564,1.6020599913279623
Logistic TAN,40,43,0.35625311410064775,0.6400000000139698,1.6020599913279623
NB,40,44,0.7075236671649228,0.31000000005587935,1.6020599913279623
TAN,40,44,0.5650224215246636,0.8699999999953434,1.6020599913279623
Logistic,40,44,0.36422521175884404,0.21999999997206032,1.6020599913279623
Logistic TAN,40,44,0.3418036870951669,0.6499999999068677,1.6020599913279623
NB,40,45,0.7229696063776782,0.30000000004656613,1.6020599913279623
TAN,40,45,0.6123567513702043,0.8900000000139698,1.6020599913279623
Logistic,40,45,0.3517688091679123,0.22999999998137355,1.6020599913279623
Logistic TAN,40,45,0.36522172396611857,0.6500000000232831,1.6020599913279623
NB,40,46,0.7095166915794718,0.30000000004656613,1.6020599913279623
TAN,40,46,0.615346287992028,0.9499999999534339,1.6020599913279623
Logistic,40,46,0.465869456900847,0.23000000009778887,1.6020599913279623
Logistic TAN,40,46,0.4115595416043846,0.7199999999720603,1.6020599913279623
NB,40,47,0.7120079720976582,0.2800000000279397,1.6020599913279623
TAN,40,47,0.6183358246138515,1.0299999999115244,1.6020599913279623
Logistic,40,47,0.401096163428002,0.23000000009778887,1.6020599913279623
Logistic TAN,40,47,0.46088689586447434,0.6400000000139698,1.6020599913279623
NB,40,48,0.6626806178375685,0.30000000004656613,1.6020599913279623
TAN,40,48,0.554559043348281,0.9299999999348074,1.6020599913279623
Logistic,40,48,0.3702042850024913,0.22000000008847564,1.6020599913279623
Logistic TAN,40,48,0.3667164922770304,0.6199999999953434,1.6020599913279623
NB,40,49,0.6382660687593423,0.30000000004656613,1.6020599913279623
TAN,40,49,0.5560538116591929,1,1.6020599913279623
Logistic,40,49,0.35874439461883406,0.21999999997206032,1.6020599913279623
Logistic TAN,40,49,0.40308918784255104,0.6400000000139698,1.6020599913279623
NB,40,50,0.7020428500249128,0.30000000004656613,1.6020599913279623
TAN,40,50,0.5809666168410563,0.8999999999068677,1.6020599913279623
Logistic,40,50,0.3876432486297957,0.21999999997206032,1.6020599913279623
Logistic TAN,40,50,0.4025909317389138,0.6300000000046566,1.6020599913279623
NB,40,51,0.6925759840558047,0.27999999991152436,1.6020599913279623
TAN,40,51,0.6128550074738416,1,1.6020599913279623
Logistic,40,51,0.27105132037867463,0.22000000008847564,1.6020599913279623
Logistic TAN,40,51,0.34329845540607873,0.6199999999953434,1.6020599913279623
NB,40,52,0.6920777279521674,0.30000000004656613,1.6020599913279623
TAN,40,52,0.5929247633283508,0.9700000000884756,1.6020599913279623
Logistic,40,52,0.37419033383158945,0.21999999997206032,1.6020599913279623
Logistic TAN,40,52,0.36073741903338313,0.6400000000139698,1.6020599913279623
NB,40,53,0.7080219232685601,0.27999999991152436,1.6020599913279623
TAN,40,53,0.6103637269556552,0.8300000000745058,1.6020599913279623
Logistic,40,53,0.44593921275535625,0.23999999999068677,1.6020599913279623
Logistic TAN,40,53,0.41853512705530643,0.6400000000139698,1.6020599913279623
NB,40,54,0.6208271051320379,0.2899999999208376,1.6020599913279623
TAN,40,54,0.6307922272047832,1,1.6020599913279623
Logistic,40,54,0.3368211260587942,0.21999999997206032,1.6020599913279623
Logistic TAN,40,54,0.388141504733433,0.6400000000139698,1.6020599913279623
NB,40,55,0.6696562032884903,0.30000000004656613,1.6020599913279623
TAN,40,55,0.5824613851519681,0.9699999999720603,1.6020599913279623
Logistic,40,55,0.3064275037369208,0.22999999998137355,1.6020599913279623
Logistic TAN,40,55,0.26756352765321373,0.690000000060536,1.6020599913279623
NB,40,56,0.6945690084703537,0.27999999991152436,1.6020599913279623
TAN,40,56,0.637767812655705,0.8899999998975545,1.6020599913279623
Logistic,40,56,0.3756851021425012,0.21999999997206032,1.6020599913279623
Logistic TAN,40,56,0.36522172396611857,0.6199999999953434,1.6020599913279623
NB,40,57,0.693074240159442,0.31000000005587935,1.6020599913279623
TAN,40,57,0.5296462381664175,0.8900000000139698,1.6020599913279623
Logistic,40,57,0.38565022421524664,0.21999999997206032,1.6020599913279623
Logistic TAN,40,57,0.3976083707025411,0.6700000000419095,1.6020599913279623
NB,40,58,0.7234678624813154,0.30000000004656613,1.6020599913279623
TAN,40,58,0.6342800199302442,0.9200000000419095,1.6020599913279623
Logistic,40,58,0.3846537120079721,0.21999999997206032,1.6020599913279623
Logistic TAN,40,58,0.4389636273044345,0.6400000000139698,1.6020599913279623
NB,40,59,0.6985550572994519,0.30000000004656613,1.6020599913279623
TAN,40,59,0.5854509217737918,1.0200000000186265,1.6020599913279623
Logistic,40,59,0.31390134529147984,0.2099999999627471,1.6020599913279623
Logistic TAN,40,59,0.34429496761335326,0.6600000000325963,1.6020599913279623
NB,40,60,0.715495764823119,0.30000000004656613,1.6020599913279623
TAN,40,60,0.6193323368211261,0.9899999999906868,1.6020599913279623
Logistic,40,60,0.3761833582461385,0.22000000008847564,1.6020599913279623
Logistic TAN,40,60,0.3966118584952666,0.6199999999953434,1.6020599913279623
NB,40,61,0.7289486796213254,0.30000000004656613,1.6020599913279623
TAN,40,61,0.6168410563029397,1.059999999939464,1.6020599913279623
Logistic,40,61,0.3213751868460389,0.21999999997206032,1.6020599913279623
Logistic TAN,40,61,0.3547583457897359,0.6199999999953434,1.6020599913279623
NB,40,62,0.6875934230194319,0.27999999991152436,1.6020599913279623
TAN,40,62,0.5789735924265073,1.0199999999022111,1.6020599913279623
