model,true_label,predicted_label,log_prob,entropy,is_ood
logreg_tan,7,7,-0.2960490922181188,0.792076209597256,FALSE
logreg_tan,0,4,-0.049360550855275936,0.2152042292154399,FALSE
logreg_tan,7,7,-0.00241897171986774,0.019815950868670027,FALSE
logreg_tan,5,6,-0.2615320257534347,0.7994092766257072,TRUE
logreg_tan,9,8,-1.167884229394309,1.6455629102334512,FALSE
logreg_tan,7,7,-0.0666897376618758,0.2669055014077665,FALSE
logreg_tan,3,6,-1.051293424497209,1.6707135239685773,FALSE
logreg_tan,0,0,-0.004689415813333641,0.035942362739496796,FALSE
logreg_tan,1,1,-0.0025695472856099113,0.021181988124575602,FALSE
logreg_tan,9,9,-0.11502398293743991,0.4080618724701215,FALSE
logreg_tan,6,6,-0.006275890205958203,0.046815336304087754,FALSE
logreg_tan,5,3,-0.24934326851073954,0.7779406624741739,TRUE
logreg_tan,2,2,-0.0018625933178931682,0.01610218807686748,FALSE
logreg_tan,4,4,-0.1505837195307867,0.45673159672316194,FALSE
logreg_tan,0,0,-0.034168234801347765,0.16529808889012462,FALSE
logreg_tan,0,0,-0.04018922312820654,0.21116679350557838,FALSE
logreg_tan,0,4,-0.0147796538010628,0.09839934574354402,FALSE
logreg_tan,4,4,-0.4756044200270379,0.8504041893676035,FALSE
logreg_tan,4,4,-0.05235092614900202,0.22114947042522787,FALSE
logreg_tan,2,8,-0.7839420483021059,1.160418719402306,FALSE
logreg_tan,2,8,-0.07467908421626997,0.3205431978297053,FALSE
logreg_tan,2,8,-0.2822589265683793,0.8859962728472248,FALSE
logreg_tan,3,3,-0.008603421577929603,0.06031825363601023,FALSE
logreg_tan,4,4,-0.4937916152265922,0.7641294982726967,FALSE
logreg_tan,0,0,-0.009016215328313214,0.06527621056362472,FALSE
logreg_tan,1,1,-0.0032938793439240255,0.026208034980907177,FALSE
logreg_tan,6,6,-0.008852568981695839,0.06376743150614338,FALSE
logreg_tan,0,0,-0.015747661531283135,0.1023263662094144,FALSE
logreg_tan,4,4,-0.3890636867903588,0.90978306171640555,FALSE
logreg_tan,2,2,-0.30542281288564954,0.7405659882631705,FALSE
logreg_tan,7,7,-0.03846550329753524,0.21421356767727717,FALSE
logreg_tan,2,3,-0.2808796779029792,0.7062445078360742,FALSE
logreg_tan,8,9,-0.5020310550523593,0.9886422317099672,FALSE
logreg_tan,4,4,-0.11764290697706374,0.42057015101157336,FALSE
logreg_tan,0,0,-0.18434489442694063,0.693388391823837,FALSE
logreg_tan,1,1,-0.02006329564202716,0.11739203431857444,FALSE
logreg_tan,1,1,-0.011934088007552045,0.07940924919537738,FALSE
logreg_tan,7,7,-0.2883815386531663,0.9663285269265303,FALSE
logreg_tan,8,3,-0.4446579552790918,0.9698907247239281,FALSE
logreg_tan,1,1,-0.0030897450640113115,0.025013171127961132,FALSE
logreg_tan,5,0,-0.8207593768093462,1.2042635217138218,TRUE
logreg_tan,0,0,-0.5839237163577529,1.1741242282256779,FALSE
logreg_tan,3,3,-0.006599531341682877,0.04714071628256496,FALSE
logreg_tan,8,3,-0.08717062697167276,0.37543429577859777,FALSE
logreg_tan,0,0,-0.17132894945535299,0.6225821550232289,FALSE
logreg_tan,9,9,-0.011400869718333524,0.07736544652136335,FALSE
logreg_tan,1,1,-0.010677515146529107,0.07320355167989744,FALSE
logreg_tan,6,6,-0.09756359840192305,0.39560304193663787,FALSE
logreg_tan,8,8,-0.1161781433011291,0.4189049655939111,FALSE
logreg_tan,0,3,-0.9882416828700255,1.4203237919214555,FALSE
logreg_tan,2,8,-0.8366334133231295,1.253310237921146,FALSE
logreg_tan,0,0,-0.006816089711847076,0.05008934768850795,FALSE
logreg_tan,6,0,-0.8865551883926469,1.4710254311196969,FALSE
logreg_tan,9,9,-0.05588301243580363,0.2549170936672769,FALSE
logreg_tan,8,8,-0.010895593371493591,0.0660390440998694,FALSE
logreg_tan,4,4,-0.0024373349165267995,0.020017048424097926,FALSE
logreg_tan,1,1,-0.015073097447240166,0.10331079552745208,FALSE
logreg_tan,1,1,-0.0023154948671163986,0.01963450966222189,FALSE
logreg_tan,9,9,-0.014108616018436233,0.0937440468742793,FALSE
logreg_tan,4,4,-0.10845989291625102,0.3908187284689008,FALSE
logreg_tan,0,0,-0.03166442931968444,0.15982320259851426,FALSE
logreg_tan,8,8,-0.029778522480128876,0.1706005194116075,FALSE
logreg_tan,7,7,-0.0025972795474989885,0.02156084953855842,FALSE
logreg_tan,9,9,-0.0032563412297015254,0.026003127140093094,FALSE
logreg_tan,4,4,-0.02526165753939169,0.14765807832663744,FALSE
logreg_tan,6,6,-0.016634107132031437,0.10320640752973434,FALSE
logreg_tan,1,1,-0.0035242445840614266,0.027553469546815264,FALSE
logreg_tan,8,8,-0.012928809175235385,0.09004550350543938,FALSE
logreg_tan,9,9,-0.035421928341597644,0.19065633816828711,FALSE
logreg_tan,4,4,-0.013075378410513408,0.08416033484485737,FALSE
logreg_tan,2,2,-0.002131909498674278,0.01862140160956756,FALSE
logreg_tan,4,4,-0.30122813435173407,0.825251750872433,FALSE
logreg_tan,0,0,-0.004049003089876081,0.03207802634847933,FALSE
logreg_tan,0,0,-0.00913293448445985,0.056423686445936067,FALSE
logreg_tan,0,0,-0.0017199298716411798,0.013792214294653618,FALSE
logreg_tan,0,0,-0.006565061894977112,0.04355635371672192,FALSE
logreg_tan,0,0,-0.001746750505303787,0.014657252115668352,FALSE
logreg_tan,7,7,-0.0037001893866586066,0.02958949808858993,FALSE
logreg_tan,5,0,-0.8057715397426181,1.1940092640248225,TRUE
logreg_tan,2,2,-3.084841865253503e-4,0.0032230986231265215,FALSE
logreg_tan,3,3,-5.517251368412823e-4,0.005326908720195859,FALSE
logreg_tan,1,1,-0.0046874016877058175,0.03733445419168558,FALSE
logreg_tan,7,7,-0.0016975478716465618,0.015426709457557395,FALSE
logreg_tan,5,0,-0.5936515152666422,0.9924341492311064,TRUE
logreg_tan,0,0,-0.009367006226647275,0.05854408209438669,FALSE
logreg_tan,0,0,-0.0056957725957779756,0.043310044617871545,FALSE
logreg_tan,6,6,-0.005926327728051333,0.04104201061426488,FALSE
logreg_tan,4,4,-0.0011300446301441241,0.0095576149839388,FALSE
logreg_tan,3,3,-0.03202494141440043,0.19477745720305917,FALSE
logreg_tan,0,0,-0.08203119744805636,0.3521312177668212,FALSE
logreg_tan,6,6,-0.008102530382360015,0.04985512018568884,FALSE
logreg_tan,8,8,-0.05689834694213879,0.23687851228766113,FALSE
logreg_tan,4,4,-0.055179895035814365,0.24899845914246463,FALSE
logreg_tan,8,8,-0.005014553273637221,0.03965710163184274,FALSE
logreg_tan,1,1,-0.004175627487569762,0.03176378951324619,FALSE
logreg_tan,7,7,-0.0024156845278299,0.01963255420896334,FALSE
logreg_tan,0,0,-0.009005762306110755,0.06481641873813708,FALSE
logreg_tan,4,4,-0.0089468334946812,0.05861690164628852,FALSE
logreg_tan,3,3,-0.013689869658136523,0.08317658135271659,FALSE
logreg_tan,6,6,-0.12462187138812784,0.4240662635371393,FALSE
logreg_tan,1,1,-0.014816214592071717,0.09430694659025035,FALSE
logreg_tan,3,2,-0.2001814112875196,0.49632527435177226,FALSE
logreg_tan,4,4,-0.11524672003424151,0.45766247798796494,FALSE
logreg_tan,3,3,-0.016920213996782087,0.10246016380888191,FALSE
logreg_tan,8,8,-0.0011684496392962067,0.010060239093423724,FALSE
logreg_tan,1,1,-0.0055631353301101695,0.04251166862853761,FALSE
logreg_tan,2,4,-0.5808671619957892,0.9418339987434876,FALSE
logreg_tan,1,1,-0.021689725735864664,0.13615166259863162,FALSE
logreg_tan,4,4,-0.06725369162650972,0.29892881256514803,FALSE
logreg_tan,2,2,-0.007229989086384225,0.05252176550152589,FALSE
logreg_tan,6,6,-0.0050062692943507285,0.03980922514708709,FALSE
logreg_tan,6,6,-0.0039976321841535085,0.031052258978837104,FALSE
logreg_tan,9,9,-0.0032264891166701947,0.02737199191308421,FALSE
logreg_tan,6,6,-0.0012403089850448483,0.011353050049456186,FALSE
logreg_tan,8,8,-0.056036593797482,0.28181027681539683,FALSE
logreg_tan,1,1,-0.009284159606677247,0.06598905659538773,FALSE
logreg_tan,3,3,-0.06784556438527166,0.25301666973700854,FALSE
logreg_tan,9,9,-0.005096518856042805,0.0357405343000993,FALSE
logreg_tan,0,0,-0.0071282876315196374,0.052617821334230964,FALSE
logreg_tan,0,0,-0.004330337130779197,0.03348617566330062,FALSE
logreg_tan,2,2,-0.019812774883246148,0.11355408275754915,FALSE
logreg_tan,5,9,-0.559743318592978,1.1019972136441,TRUE
logreg_tan,3,3,-0.005196789851205471,0.0359690166953936,FALSE
logreg_tan,5,3,-0.02489775083367936,0.1392585520539168,TRUE
logreg_tan,0,0,-1.7706189074783539e-4,0.001977355718562962,FALSE
logreg_tan,4,4,-0.002453394483891601,0.019609727015724002,FALSE
logreg_tan,5,9,-0.36551576465883406,0.7071020110211091,TRUE
logreg_tan,1,1,-0.004190024250235437,0.03273681512279503,FALSE
logreg_tan,4,4,-0.15945504809032368,0.5937110244107323,FALSE
logreg_tan,2,2,-1.0679977576375784e-4,0.0012220894371539307,FALSE
logreg_tan,1,1,-0.0047036251543718325,0.03551456110734634,FALSE
logreg_tan,9,9,-0.009179320043907606,0.06543689460358217,FALSE
logreg_tan,3,3,-3.461645169828734e-4,0.003658465594551113,FALSE
logreg_tan,5,3,-0.15819013112146257,0.5440774482063093,TRUE
logreg_tan,0,0,-7.187024141465761e-4,0.0067381986408291475,FALSE
logreg_tan,5,3,-0.03644198235959627,0.20769582037850295,TRUE
logreg_tan,6,6,-0.3118863687489679,0.8533381902066175,FALSE
logreg_tan,0,0,-3.374071885847665e-4,0.003618955423612263,FALSE
logreg_tan,4,4,-0.011041558090758736,0.07093061195588089,FALSE
logreg_tan,8,8,-0.020187426138576336,0.12891536210015675,FALSE
logreg_tan,8,8,-0.0264702688525787,0.15191305966556395,FALSE
logreg_tan,1,1,-0.0029549276453510838,0.0240908087495343,FALSE
logreg_tan,9,9,-0.04445180045671176,0.20063608650847534,FALSE
logreg_tan,7,7,-0.0013339585689461577,0.01212246140468807,FALSE
logreg_tan,1,1,-0.006255220654735412,0.046653047543851967,FALSE
logreg_tan,2,4,-0.7872170863264036,1.0188086276740376,FALSE
logreg_tan,2,2,-0.001603472640502719,0.012764553139390908,FALSE
logreg_tan,3,3,-0.009526000024816994,0.05715103212354271,FALSE
logreg_tan,2,2,-0.002475751670940412,0.020202125624135637,FALSE
logreg_tan,3,3,-0.007683599154667177,0.052028122912069374,FALSE
logreg_tan,1,1,-0.0023062203172097436,0.019032791239060525,FALSE
logreg_tan,2,2,-0.20112341668284536,0.6005051893830975,FALSE
logreg_tan,3,3,-8.914354412649116e-4,0.008137017350187764,FALSE
logreg_tan,2,2,-2.7407397718050064e-4,0.0027732412876099663,FALSE
logreg_tan,6,6,-0.004518034134371787,0.03298810297765285,FALSE
logreg_tan,0,0,-0.011952670950414525,0.07663136288497303,FALSE
logreg_tan,2,2,-0.0016208810854174127,0.013088010603175142,FALSE
logreg_tan,3,3,-0.001909330050484379,0.01487496748904089,FALSE
logreg_tan,2,2,-5.063928518013591e-5,6.3120182643623e-4,FALSE
logreg_tan,6,6,-0.0172372452971919,0.09615420609029653,FALSE
logreg_tan,0,0,-8.963068893209745e-4,0.008383828929826058,FALSE
logreg_tan,2,2,-0.005554649254898094,0.037929219767551904,FALSE
logreg_tan,5,3,-0.38657362006291535,0.8404863736886571,TRUE
logreg_tan,6,6,-0.7577958549356687,1.1971913454819616,FALSE
logreg_tan,6,6,-0.19362013845506962,0.6081550967665172,FALSE
logreg_tan,1,1,-0.009407047270550844,0.06551413540876343,FALSE
logreg_tan,2,2,-0.4312894884799999,0.6662519728905679,FALSE
logreg_tan,0,0,-0.012104732581351424,0.07352419211999443,FALSE
logreg_tan,2,2,-0.03653325940663804,0.1634635179140648,FALSE
logreg_tan,3,3,-0.14437081358696008,0.5305284676437682,FALSE
logreg_tan,9,9,-0.01950409682852916,0.11769199058481783,FALSE
logreg_tan,0,0,-0.018254676084963072,0.11509858417887732,FALSE
logreg_tan,5,3,-0.01266143727820897,0.0818741073667866,TRUE
logreg_tan,0,0,-0.002877703808279928,0.021191001869429495,FALSE
logreg_tan,1,1,-0.008438671138332484,0.06217656205678861,FALSE
logreg_tan,2,2,-0.7150345209614518,1.4625847993714074,FALSE
logreg_tan,0,0,-0.03925650673852355,0.22206892879723367,FALSE
logreg_tan,0,0,-0.07460351891025832,0.3645221492808369,FALSE
logreg_tan,3,0,-0.782463426920918,1.128721605378123,FALSE
logreg_tan,7,7,-0.09579808021501136,0.4371587182748619,FALSE
logreg_tan,2,2,-4.44593003757166e-5,5.665590928772146e-4,FALSE
logreg_tan,0,0,-0.0018759713068586274,0.01488584924786139,FALSE
logreg_tan,0,0,-2.0174202628425652e-5,2.742830365536348e-4,FALSE
logreg_tan,0,0,-8.23321365467097e-5,9.829534287335315e-4,FALSE
logreg_tan,5,6,-0.3354234343987815,0.7174039452805185,TRUE
logreg_tan,2,2,-0.05780233052596319,0.2798003967044934,FALSE
logreg_tan,1,1,-0.006796332348519224,0.04948632786393293,FALSE
logreg_tan,0,0,-9.44957441501542e-4,0.009223684269944372,FALSE
logreg_tan,2,2,-0.001869225233930924,0.015259242430169252,FALSE
logreg_tan,2,2,-0.023959215187221255,0.14305130026639862,FALSE
logreg_tan,0,0,-6.272049359130626e-4,0.005979481609285955,FALSE
logreg_tan,0,0,-0.003630103282789459,0.030213180443232495,FALSE
logreg_tan,0,0,-0.0945687667330172,0.44478645095442576,FALSE
logreg_tan,5,3,-1.6486732558828948e-4,0.001901752631967381,TRUE
logreg_tan,2,2,-7.823137496450364e-5,9.608376963527171e-4,FALSE
logreg_tan,0,0,-3.6838106176855764e-4,0.0037672465139719736,FALSE
logreg_tan,0,0,-2.01801334110856e-4,0.0021525229703804063,FALSE
logreg_tan,1,1,-0.053603590695496715,0.28321652448214546,FALSE
logreg_tan,3,3,-1.953177233672105e-4,0.0021312739708265653,FALSE
logreg_tan,2,2,-0.002830013577303381,0.02173279279635969,FALSE
logreg_tan,0,0,-0.0015275501372058597,0.013670282642916715,FALSE
logreg_tan,4,4,-0.004168512630330258,0.028128799730868667,FALSE
logreg_tan,6,6,-0.0013784733385543342,0.012493231818251713,FALSE
logreg_tan,0,0,-0.0023496070112290464,0.01983214399045009,FALSE
logreg_tan,2,2,-0.012132820557290331,0.07598207289413288,FALSE
logreg_tan,0,0,-0.0050119351169118885,0.03564711389561176,FALSE
logreg_tan,0,0,-9.70880582656435e-4,0.0090518758429223075,FALSE
logreg_tan,1,1,-0.005094447578245062,0.04044688971432502,FALSE
logreg_tan,6,6,-0.01484119682982042,0.10153386943981575,FALSE
logreg_tan,7,7,-0.020221977499499222,0.11041941555971,FALSE
logreg_tan,9,9,-0.03444563602334129,0.19614163579633676,FALSE
logreg_tan,9,9,-0.003746858696066436,0.0299094623738527,FALSE
logreg_tan,6,6,-0.012612309953544903,0.07147228322381047,FALSE
logreg_tan,6,6,-0.023471888619573524,0.12393950495858853,FALSE
logreg_tan,2,2,-0.00666718721278928,0.05027922573354322,FALSE
logreg_tan,0,0,-0.0015061663949405626,0.012916085169413019,FALSE
logreg_tan,0,0,-0.003750348975069074,0.030304211380039792,FALSE
logreg_tan,0,0,-0.007996348492730556,0.055648769683252115,FALSE
logreg_tan,1,1,-0.002721540183668033,0.023677335400595637,FALSE
logreg_tan,4,4,-0.005146351793923001,0.036128243101432506,FALSE
logreg_tan,6,4,-0.34718240438934955,0.8839657948136385,FALSE
logreg_tan,1,1,-0.02307476916701483,0.13430010109433688,FALSE
logreg_tan,5,3,-8.761012298821466e-4,0.008449333914467142,TRUE
logreg_tan,1,1,-0.0036932824135378645,0.030856506529895987,FALSE
logreg_tan,4,4,-0.15446829729531064,0.5402298518563425,FALSE
logreg_tan,6,6,-0.019505644463563378,0.12390603473722478,FALSE
logreg_tan,2,2,-0.0018904760761564183,0.01569074992747889,FALSE
logreg_tan,6,6,-0.018371314659699718,0.10954908173522139,FALSE
logreg_tan,8,8,-0.24965973409600167,0.924067323148854,FALSE
logreg_tan,4,4,-0.40590017413961155,1.1104292329598697,FALSE
logreg_tan,6,6,-0.009903117424192113,0.06776051815167942,FALSE
logreg_tan,9,9,-0.6729438953967681,1.3808295965703719,FALSE
logreg_tan,7,7,-0.003242470311863925,0.02530992343116201,FALSE
logreg_tan,0,0,-0.13992386143068766,0.5265909698527008,FALSE
logreg_tan,4,4,-0.009095735326684742,0.06193124046023861,FALSE
logreg_tan,6,6,-0.002012397614822338,0.017086960018812977,FALSE
logreg_tan,2,2,-0.014834179696487291,0.09764939625615,FALSE
logreg_tan,8,8,-0.530178192835431,0.965400309290949,FALSE
logreg_tan,3,3,-0.14424120409277985,0.5496942023879907,FALSE
logreg_tan,8,8,-0.017737064645420266,0.11666225232767972,FALSE
logreg_tan,3,2,-0.31563004714716153,0.6797965304721196,FALSE
logreg_tan,0,0,-2.504290235793156e-4,0.002737789706957153,FALSE
logreg_tan,3,3,-9.08012602474947e-4,0.008641153321076907,FALSE
logreg_tan,4,4,-0.04162558909021497,0.19945551161818553,FALSE
logreg_tan,6,6,-0.002264741783092255,0.019046964351799405,FALSE
logreg_tan,4,4,-0.025664185778916125,0.14213060887306356,FALSE
logreg_tan,1,1,-0.005566035448423378,0.04238119480617085,FALSE
logreg_tan,0,0,-3.559215823581514e-4,0.0036734523579791114,FALSE
logreg_tan,8,8,-0.02476476143524213,0.14946877544970194,FALSE
logreg_tan,1,4,-1.1499346816557647,1.635064500901203,FALSE
logreg_tan,4,4,-0.01938570697275313,0.11191707308190268,FALSE
logreg_tan,6,6,-0.035403484773366245,0.1861601006951223,FALSE
logreg_tan,3,3,-8.849244582735228e-4,0.00828687436050441,FALSE
logreg_tan,8,8,-0.007863375978359177,0.054777265135029375,FALSE
logreg_tan,3,2,-0.06603464279027252,0.2857127153648308,FALSE
logreg_tan,4,4,-0.023315658323771533,0.14640243642101622,FALSE
logreg_tan,6,6,-0.050915553726660914,0.25801894994048047,FALSE
logreg_tan,2,2,-0.15126664364364942,0.5429695400482667,FALSE
logreg_tan,9,9,-0.019390858945616023,0.11405785122022535,FALSE
logreg_tan,1,1,-0.005173648188842433,0.03802778914323101,FALSE
logreg_tan,0,0,-7.87869202816017e-4,0.007583328777067071,FALSE
logreg_tan,0,0,-9.673174161099393e-5,0.0011352616807279948,FALSE
logreg_tan,1,1,-0.0014564851062181957,0.01288218992783501,FALSE
logreg_tan,0,0,-1.3124628883602673e-5,1.7611766212122644e-4,FALSE
logreg_tan,1,1,-0.009707553055506557,0.0662241769468871,FALSE
logreg_tan,4,4,-0.0660165037901015,0.33783683047832014,FALSE
logreg_tan,0,0,-0.29068894376824095,0.8858431617073207,FALSE
logreg_tan,1,1,-0.011923980502364791,0.07596129356509818,FALSE
logreg_tan,4,4,-0.13888563771141868,0.5234921639162472,FALSE
logreg_tan,4,4,-0.012565771647970379,0.0854929374094837,FALSE
logreg_tan,6,6,-0.024182246265985134,0.1365036179500515,FALSE
logreg_tan,0,0,-0.0051107791644140945,0.04040296150505783,FALSE
logreg_tan,5,3,-0.12923681579932875,0.45129163150963225,TRUE
logreg_tan,2,2,-4.7222869385547963e-4,0.004768934923559374,FALSE
logreg_tan,4,4,-0.00426104504263054,0.029574353435587297,FALSE
logreg_tan,6,6,-0.20450090662443293,0.7196618657762077,FALSE
logreg_tan,2,2,-5.424656893238544e-5,6.528855665493232e-4,FALSE
logreg_tan,7,7,-0.007410067378130373,0.051494155187363166,FALSE
logreg_tan,8,8,-0.2108871440784687,0.7308658420964917,FALSE
logreg_tan,4,4,-0.001545355996084387,0.014004629625988113,FALSE
logreg_tan,6,6,-0.013339605128087653,0.08483108247431737,FALSE
logreg_tan,1,1,-0.0018332791510232884,0.016404241221176674,FALSE
logreg_tan,4,4,-3.8393108119366026e-4,0.003749345498845288,FALSE
logreg_tan,0,0,-0.003151006349642192,0.02345103181457058,FALSE
logreg_tan,4,4,-0.0035656325553313052,0.02774489715193918,FALSE
logreg_tan,7,4,-0.7328347950015114,1.171425908273033,FALSE
logreg_tan,8,8,-0.2824732792993068,0.7344652086601391,FALSE
logreg_tan,1,1,-0.006839906938921491,0.05154294760902585,FALSE
logreg_tan,1,1,-0.004997349294403681,0.039168324676050914,FALSE
logreg_tan,1,1,-0.1807119212138035,0.6384763863784101,FALSE
logreg_tan,1,1,-0.0032650460333205357,0.026654179554524354,FALSE
logreg_tan,2,2,-0.024339345137294986,0.13895944219588507,FALSE
logreg_tan,9,9,-0.01632201703812559,0.10398672770737397,FALSE
logreg_tan,4,6,-0.6899721716873266,1.3447974560999836,FALSE
logreg_tan,6,6,-0.0024850210361976126,0.01928586872972668,FALSE
logreg_tan,9,9,-0.007467479192803647,0.05395467641414835,FALSE
logreg_tan,2,2,-2.0840050807456834e-4,0.002258906194184414,FALSE
logreg_tan,3,3,-1.6910667972052444e-4,0.0018217331558426383,FALSE
logreg_tan,4,4,-0.08175039850730652,0.3924102816604029,FALSE
logreg_tan,6,6,-0.0012746040980116022,0.010889862773222372,FALSE
logreg_tan,3,0,-0.29876108307519056,0.9553493012876079,FALSE
logreg_tan,6,6,-0.047936359422400036,0.2176627309571858,FALSE
logreg_tan,8,8,-0.4222394527055665,0.7740559525217195,FALSE
logreg_tan,4,4,-0.0050098054204102665,0.037165452118976074,FALSE
logreg_tan,7,7,-0.008069530833901103,0.05617827706196045,FALSE
logreg_tan,4,4,-0.0016409504206980619,0.014313063381928181,FALSE
logreg_tan,0,0,-0.0018723105258457078,0.016093607097603987,FALSE
logreg_tan,1,1,-0.004505236051174528,0.03497727685602663,FALSE
logreg_tan,4,4,-0.29386270358964395,0.7609022256136032,FALSE
logreg_tan,6,6,-0.0012708790495195037,0.011965213274227116,FALSE
logreg_tan,3,3,-0.0010743323616928195,0.0096641747977461,FALSE
logreg_tan,8,8,-0.05462323186586996,0.25802608826350404,FALSE
logreg_tan,3,3,-0.0159280893321743,0.09761034066122061,FALSE
logreg_tan,3,3,-0.07256151855105704,0.32078060587569435,FALSE
logreg_tan,3,9,-0.6621510995298816,1.0439532380369956,FALSE
logreg_tan,5,9,-0.6729595242486583,1.1963756886096244,TRUE
logreg_tan,7,7,-0.7968264663344206,1.3052736765340978,FALSE
logreg_tan,5,9,-0.6037456219753556,1.1267487220897252,TRUE
logreg_tan,3,3,-0.005103075458451841,0.034842120433292906,FALSE
logreg_tan,3,3,-9.621879327990774e-4,0.008955179615073722,FALSE
logreg_tan,5,2,-0.3206163990259441,0.9290776279029697,TRUE
logreg_tan,4,4,-0.24714661655774134,0.6097081301997822,FALSE
logreg_tan,2,2,-0.008427742875595078,0.05805310314813141,FALSE
logreg_tan,3,3,-0.034879449422349905,0.18132723936503897,FALSE
logreg_tan,3,3,-0.022751948853805222,0.13619204853478314,FALSE
logreg_tan,9,9,-0.005451354764746934,0.04258072950861493,FALSE
logreg_tan,5,3,-0.06947612543737729,0.28717532039715543,TRUE
logreg_tan,2,6,-1.0042857143943171,1.5463590670185954,FALSE
logreg_tan,3,8,-0.08328457810049579,0.32848861128908674,FALSE
logreg_tan,3,3,-0.5229406727268961,1.0392038935821066,FALSE
logreg_tan,5,3,-0.44091071706535334,1.0375400608959542,TRUE
logreg_tan,4,4,-0.7048627351999079,0.8774218073160512,FALSE
logreg_tan,8,7,-0.9780266262614047,1.630639200292206,FALSE
logreg_tan,4,4,-0.08937724065990785,0.42007172401002907,FALSE
logreg_tan,4,4,-0.029455990779539254,0.14684537509934475,FALSE
logreg_tan,9,9,-0.004813247318487034,0.03822989091319969,FALSE
logreg_tan,4,4,-0.006709408027884909,0.044678085751606963,FALSE
logreg_tan,2,2,-0.05624369649205341,0.26817706460687185,FALSE
logreg_tan,2,2,-0.002467565964388071,0.018541675650321995,FALSE
logreg_tan,0,0,-1.7856950029715256e-4,0.00201585037480334,FALSE
logreg_tan,7,4,-0.3774019470604778,0.9693358088075842,FALSE
logreg_tan,0,0,-5.023537836769909e-4,0.004937265673741995,FALSE
logreg_tan,6,6,-0.0025697487816298196,0.019625091813341676,FALSE
logreg_tan,4,4,-0.01080465335292886,0.06688204959464797,FALSE
logreg_tan,6,6,-0.03086298646647947,0.14676348629539082,FALSE
logreg_tan,3,3,-0.02311972386561536,0.1394248594169084,FALSE
logreg_tan,8,8,-0.04601501917679276,0.25750106341197765,FALSE
logreg_tan,3,2,-0.3506309808991105,0.7619188927238704,FALSE
logreg_tan,4,4,-0.0015960372347019296,0.01417966058335678,FALSE
logreg_tan,3,3,-0.0019840032130303865,0.01662527047916326,FALSE
logreg_tan,2,2,-8.574244614158618e-5,0.0010084669529278007,FALSE
logreg_tan,3,3,-0.006716041694108987,0.051287982374113306,FALSE
logreg_tan,2,2,-1.633791858286588e-4,0.0017928559042035797,FALSE
logreg_tan,2,2,-0.004717907322905073,0.03497052285327603,FALSE
logreg_tan,7,7,-2.1774618624983662e-4,0.0023955863061062145,FALSE
logreg_tan,6,6,-0.060743149124273185,0.22970269531815682,FALSE
logreg_tan,0,0,-1.1622140311146093e-4,0.001297522668890633,FALSE
logreg_tan,4,4,-0.01713811806772116,0.10816517770990586,FALSE
logreg_tan,0,0,-0.003398893340884164,0.027608408689202453,FALSE
logreg_tan,8,8,-0.010538047748778548,0.06736913068892283,FALSE
logreg_tan,9,9,-0.02061041959631249,0.12642461846844283,FALSE
logreg_tan,0,0,-0.002501108961641929,0.02032534462258243,FALSE
logreg_tan,2,2,-9.149072864349249e-4,0.008893273299932475,FALSE
logreg_tan,9,9,-0.013976767333223205,0.0905953176257316,FALSE
logreg_tan,6,6,-0.025488700759389787,0.15245910156419923,FALSE
logreg_tan,6,6,-2.678812349887533e-4,0.0027420926528034253,FALSE
logreg_tan,0,0,-7.967602970257975e-5,9.404394424588922e-4,FALSE
logreg_tan,4,4,-0.023024598810413147,0.14161724445518523,FALSE
logreg_tan,4,4,-0.0029915692909364337,0.023294175137541336,FALSE
logreg_tan,6,6,-5.134069106733967e-4,0.005091727242217202,FALSE
logreg_tan,2,2,-0.07182800641494354,0.29520313025615413,FALSE
logreg_tan,9,9,-0.021913087803080992,0.13027121803880629,FALSE
logreg_tan,1,1,-0.005115228756678593,0.039092715738438394,FALSE
logreg_tan,9,9,-0.0017429733307719193,0.015116953674742752,FALSE
logreg_tan,6,6,-0.0029078987776654693,0.02118291808410587,FALSE
logreg_tan,2,2,-0.001086468529972415,0.009747413674370462,FALSE
logreg_tan,3,3,-0.2952319515893745,0.5760375685725088,FALSE
logreg_tan,0,0,-0.006669726137280206,0.04781278937102048,FALSE
logreg_tan,9,9,-0.0070048925839411285,0.052644977560827574,FALSE
logreg_tan,2,2,-0.0014139579857695517,0.012339698219529006,FALSE
logreg_tan,1,1,-0.004109799934869135,0.03243774367070638,FALSE
logreg_tan,0,0,-0.007977390802055862,0.051138736008810554,FALSE
logreg_tan,5,6,-1.0357627839439632,1.863694207034292,TRUE
logreg_tan,9,8,-0.2716916699175377,0.5818178179881436,FALSE
logreg_tan,0,0,-0.00531079330345366,0.03859586202310857,FALSE
logreg_tan,0,0,-0.007244740788771507,0.0462603691292334,FALSE
logreg_tan,2,2,-0.029048631475822116,0.16421822136791456,FALSE
logreg_tan,7,1,-0.7931773844636237,1.1619679450580875,FALSE
logreg_tan,4,4,-0.7988013937073453,1.1548180561352623,FALSE
logreg_tan,8,8,-0.014718180403074535,0.09735956693745713,FALSE
logreg_tan,0,0,-0.0018669979518295824,0.01668251912696073,FALSE
logreg_tan,9,9,-0.01682084573671252,0.09526055760659935,FALSE
logreg_tan,8,8,-0.032207917676412526,0.17903933297860558,FALSE
logreg_tan,3,3,-0.002699403010764757,0.020373738259609996,FALSE
